,index,time,value,value_list,status,rep,protocol,number,decimal
1183,1911,1705345444349202000,send_rep_5_p_4_s_100,"['send', 'rep', '5', 'p', '4', 's', '100']",send,5,4,100,
1184,1912,1705345444888993700,send_rep_5_p_4_s_111,"['send', 'rep', '5', 'p', '4', 's', '111']",send,5,4,111,
1185,1913,1705345445442909700,send_rep_5_p_5_s_00100101100010010110,"['send', 'rep', '5', 'p', '5', 's', '00100101100010010110']",send,5,5,00100101100010010110,
1186,1914,1705345445530817400,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
1187,1915,1705345445612786500,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
1188,1916,1705345446159633200,send_rep_5_p_5_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '5', 's', '01000001011001000110000101101101']",send,5,5,01000001011001000110000101101101,
1189,1917,1705345446287799400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
1190,1918,1705345446407149000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
1191,1919,1705345446924721300,send_rep_5_p_5_s_100,"['send', 'rep', '5', 'p', '5', 's', '100']",send,5,5,100,
1192,1920,1705345446972780300,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,5,2,100,4
1193,1921,1705345447498756900,send_rep_5_p_5_s_111,"['send', 'rep', '5', 'p', '5', 's', '111']",send,5,5,111,
1194,1922,1705345447529992200,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,5,2,111,7
1195,1923,1705345447558474900,rec_dec_7_bin_111_p_5,"['rec', 'dec', '7', 'bin', '111', 'p', '5']",rec,5,5,111,7
1196,1924,1705345448088590400,send_rep_5_p_6_s_00100101100010010110,"['send', 'rep', '5', 'p', '6', 's', '00100101100010010110']",send,5,6,00100101100010010110,
1197,1925,1705345448173184300,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,5,6,00100101100010010110,153750
1198,1926,1705345448250825200,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,5,6,00100101100010010110,153750
1199,1927,1705345448797215900,send_rep_5_p_6_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '6', 's', '01000001011001000110000101101101']",send,5,6,01000001011001000110000101101101,
1200,1928,1705345448918666700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,5,6,01000001011001000110000101101101,1097097581
1201,1929,1705345449028610600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,5,6,01000001011001000110000101101101,1097097581
1202,1930,1705345449543283100,send_rep_5_p_6_s_100,"['send', 'rep', '5', 'p', '6', 's', '100']",send,5,6,100,
1203,1931,1705345449590328900,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,5,6,100,4
1204,1932,1705345449619253900,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,5,6,100,4
1205,1933,1705345450116190500,send_rep_5_p_6_s_111,"['send', 'rep', '5', 'p', '6', 's', '111']",send,5,6,111,
1206,1934,1705345450709681700,send_rep_5_p_7_s_00100101100010010110,"['send', 'rep', '5', 'p', '7', 's', '00100101100010010110']",send,5,7,00100101100010010110,
1207,1935,1705345450782443000,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
1208,1936,1705345450843452600,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,5,7,00100101100010010110,153750
1209,1937,1705345451382163300,send_rep_5_p_7_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '7', 's', '01000001011001000110000101101101']",send,5,7,01000001011001000110000101101101,
1210,1938,1705345451478158000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,5,7,01000001011001000110000101101101,1097097581
1211,1939,1705345451569007700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,5,7,01000001011001000110000101101101,1097097581
1212,1940,1705345452070598800,send_rep_5_p_7_s_100,"['send', 'rep', '5', 'p', '7', 's', '100']",send,5,7,100,
1213,1941,1705345452635327100,send_rep_5_p_7_s_111,"['send', 'rep', '5', 'p', '7', 's', '111']",send,5,7,111,
1214,1942,1705345452678453900,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
1215,1943,1705345453221157400,send_rep_5_p_8_s_00100101100010010110,"['send', 'rep', '5', 'p', '8', 's', '00100101100010010110']",send,5,8,00100101100010010110,
1216,1944,1705345454216808500,send_rep_5_p_8_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '8', 's', '01000001011001000110000101101101']",send,5,8,01000001011001000110000101101101,
1217,1945,1705345455429215400,send_rep_5_p_8_s_100,"['send', 'rep', '5', 'p', '8', 's', '100']",send,5,8,100,
1218,1946,1705345456047905100,send_rep_5_p_8_s_111,"['send', 'rep', '5', 'p', '8', 's', '111']",send,5,8,111,
1219,1947,1705345456674609300,send_rep_5_p_9_s_00100101100010010110,"['send', 'rep', '5', 'p', '9', 's', '00100101100010010110']",send,5,9,00100101100010010110,
1220,1948,1705345457677669100,send_rep_5_p_9_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '9', 's', '01000001011001000110000101101101']",send,5,9,01000001011001000110000101101101,
1221,1949,1705345458894802100,send_rep_5_p_9_s_100,"['send', 'rep', '5', 'p', '9', 's', '100']",send,5,9,100,
1222,1950,1705345459517256300,send_rep_5_p_9_s_111,"['send', 'rep', '5', 'p', '9', 's', '111']",send,5,9,111,
1223,1951,1705345460147723800,send_rep_5_p_10_s_00100101100010010110,"['send', 'rep', '5', 'p', '10', 's', '00100101100010010110']",send,5,10,00100101100010010110,
1224,1952,1705345460228433700,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,5,10,00100101100010010110,153750
1225,1953,1705345460302448400,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,5,10,00100101100010010110,153750
1226,1954,1705345460848366700,send_rep_5_p_10_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '10', 's', '01000001011001000110000101101101']",send,5,10,01000001011001000110000101101101,
1227,1955,1705345460964918500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,5,10,01000001011001000110000101101101,1097097581
1228,1956,1705345461076638600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,5,10,01000001011001000110000101101101,1097097581
1229,1957,1705345461589367400,send_rep_5_p_10_s_100,"['send', 'rep', '5', 'p', '10', 's', '100']",send,5,10,100,
1230,1958,1705345461650173600,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,5,10,100,4
1231,1959,1705345462145837400,send_rep_5_p_10_s_111,"['send', 'rep', '5', 'p', '10', 's', '111']",send,5,10,111,
1232,1960,1705345462173893700,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,5,10,111,7
1233,1961,1705345462198849800,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,5,10,111,7
1234,1962,1705345462723644600,send_rep_5_p_11_s_00100101100010010110,"['send', 'rep', '5', 'p', '11', 's', '00100101100010010110']",send,5,11,00100101100010010110,
1235,1963,1705345462784362500,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,5,11,00100101100010010110,153750
1236,1964,1705345462837485600,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,5,11,00100101100010010110,153750
1237,1965,1705345463371783400,send_rep_5_p_11_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '11', 's', '01000001011001000110000101101101']",send,5,11,01000001011001000110000101101101,
1238,1966,1705345463456671800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,5,11,01000001011001000110000101101101,1097097581
1239,1967,1705345463529684100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,5,11,01000001011001000110000101101101,1097097581
1240,1968,1705345464026226600,send_rep_5_p_11_s_100,"['send', 'rep', '5', 'p', '11', 's', '100']",send,5,11,100,
1241,1969,1705345464091806900,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,5,11,100,4
1242,1970,1705345464587721700,send_rep_5_p_11_s_111,"['send', 'rep', '5', 'p', '11', 's', '111']",send,5,11,111,
1243,1971,1705345465170121000,send_rep_5_p_12_s_00100101100010010110,"['send', 'rep', '5', 'p', '12', 's', '00100101100010010110']",send,5,12,00100101100010010110,
1244,1972,1705345465242704200,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,5,11,00100101100010010110,153750
1245,1973,1705345465303537600,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,5,11,00100101100010010110,153750
1246,1974,1705345465841691200,send_rep_5_p_12_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '12', 's', '01000001011001000110000101101101']",send,5,12,01000001011001000110000101101101,
1247,1975,1705345465942859000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,5,11,01000001011001000110000101101101,1097097581
1248,1976,1705345466028596600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,5,11,01000001011001000110000101101101,1097097581
1249,1977,1705345466529697100,send_rep_5_p_12_s_100,"['send', 'rep', '5', 'p', '12', 's', '100']",send,5,12,100,
1250,1978,1705345466605740300,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,5,11,100,4
1251,1979,1705345467107471400,send_rep_5_p_12_s_111,"['send', 'rep', '5', 'p', '12', 's', '111']",send,5,12,111,
1252,2036,1705345498893360000,send_rep_6_p_1_s_00100101100010010110,"['send', 'rep', '6', 'p', '1', 's', '00100101100010010110']",send,6,1,00100101100010010110,
1253,2037,1705345498980089000,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,6,1,00100101100010010110,153750
1254,2038,1705345499061726500,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,6,1,00100101100010010110,153750
1255,2039,1705345499646551800,send_rep_6_p_1_s_01000001011001000110000101101101,"['send', 'rep', '6', 'p', '1', 's', '01000001011001000110000101101101']",send,6,1,01000001011001000110000101101101,
1256,2040,1705345499771088600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,6,1,01000001011001000110000101101101,1097097581
1257,2041,1705345499885035000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,6,1,01000001011001000110000101101101,1097097581
1258,2042,1705345500457832500,send_rep_6_p_1_s_100,"['send', 'rep', '6', 'p', '1', 's', '100']",send,6,1,100,
1259,2043,1705345500540967200,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,6,1,100,4
1260,2044,1705345501052155900,send_rep_6_p_1_s_111,"['send', 'rep', '6', 'p', '1', 's', '111']",send,6,1,111,
1261,2045,1705345501085116100,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,6,1,111,7
1262,2046,1705345501117773800,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,6,1,111,7
1263,2047,1705345501665527500,send_rep_6_p_2_s_00100101100010010110,"['send', 'rep', '6', 'p', '2', 's', '00100101100010010110']",send,6,2,00100101100010010110,
1264,2048,1705345501765006700,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,6,2,00100101100010010110,153750
1265,2049,1705345501860065200,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,6,2,00100101100010010110,153750
1266,2050,1705345502461174100,send_rep_6_p_2_s_01000001011001000110000101101101,"['send', 'rep', '6', 'p', '2', 's', '01000001011001000110000101101101']",send,6,2,01000001011001000110000101101101,
1267,2051,1705345502613324900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,6,2,01000001011001000110000101101101,1097097581
1268,2052,1705345502753212700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,6,2,01000001011001000110000101101101,1097097581
1269,2053,1705345503354197400,send_rep_6_p_2_s_100,"['send', 'rep', '6', 'p', '2', 's', '100']",send,6,2,100,
1270,2054,1705345503408702000,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,6,2,100,4
1271,2055,1705345503935197300,send_rep_6_p_2_s_111,"['send', 'rep', '6', 'p', '2', 's', '111']",send,6,2,111,
1272,2056,1705345503961345100,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,6,2,111,7
1273,2057,1705345503990261700,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,6,2,111,7
1274,2058,1705345504529399200,send_rep_6_p_3_s_00100101100010010110,"['send', 'rep', '6', 'p', '3', 's', '00100101100010010110']",send,6,3,00100101100010010110,
1275,2059,1705345504620659500,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,6,3,00100101100010010110,153750
1276,2060,1705345504703098100,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,6,3,00100101100010010110,153750
1277,2061,1705345505287658000,send_rep_6_p_3_s_01000001011001000110000101101101,"['send', 'rep', '6', 'p', '3', 's', '01000001011001000110000101101101']",send,6,3,01000001011001000110000101101101,
1278,2062,1705345505419596000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,6,5,01000001011001000110000101101101,1097097581
1279,2063,1705345505538190900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,6,5,01000001011001000110000101101101,1097097581
1280,2064,1705345506115040000,send_rep_6_p_3_s_100,"['send', 'rep', '6', 'p', '3', 's', '100']",send,6,3,100,
1281,2065,1705345506144988200,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,6,3,100,4
1282,2066,1705345506173824900,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,6,3,100,4
1283,2067,1705345506704296200,send_rep_6_p_3_s_111,"['send', 'rep', '6', 'p', '3', 's', '111']",send,6,3,111,
1284,2068,1705345506734741400,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,6,3,111,7
1285,2069,1705345506763587500,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,6,3,111,7
1286,2070,1705345507310565600,send_rep_6_p_4_s_00100101100010010110,"['send', 'rep', '6', 'p', '4', 's', '00100101100010010110']",send,6,4,00100101100010010110,
1287,2071,1705345508027624000,send_rep_6_p_4_s_01000001011001000110000101101101,"['send', 'rep', '6', 'p', '4', 's', '01000001011001000110000101101101']",send,6,4,01000001011001000110000101101101,
1288,2072,1705345508809440600,send_rep_6_p_4_s_100,"['send', 'rep', '6', 'p', '4', 's', '100']",send,6,4,100,
1289,2073,1705345509354494400,send_rep_6_p_4_s_111,"['send', 'rep', '6', 'p', '4', 's', '111']",send,6,4,111,
1290,2074,1705345509915386400,send_rep_6_p_5_s_00100101100010010110,"['send', 'rep', '6', 'p', '5', 's', '00100101100010010110']",send,6,5,00100101100010010110,
1291,2075,1705345510007535100,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,6,5,00100101100010010110,153750
1292,2076,1705345510085504900,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,6,5,00100101100010010110,153750
1293,2077,1705345510673434500,send_rep_6_p_5_s_01000001011001000110000101101101,"['send', 'rep', '6', 'p', '5', 's', '01000001011001000110000101101101']",send,6,5,01000001011001000110000101101101,
1294,2078,1705345510802930200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,6,5,01000001011001000110000101101101,1097097581
1295,2079,1705345510921376500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,6,5,01000001011001000110000101101101,1097097581
1296,2080,1705345511500720800,send_rep_6_p_5_s_100,"['send', 'rep', '6', 'p', '5', 's', '100']",send,6,5,100,
1297,2081,1705345511531017500,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,6,2,100,4
