,index,time,value,value_list,status,rep,protocol,number,decimal
606,942,1705330933976020800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,7,6,01000001011001000110000101101101,1097097581
607,943,1705330934490704600,send_rep_7_p_6_s_100,"['send', 'rep', '7', 'p', '6', 's', '100']",send,7,6,100,
608,944,1705330934524883400,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,7,6,100,4
609,945,1705330934554654500,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,7,6,100,4
610,946,1705330934582375300,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,7,6,100,4
611,947,1705330935096680300,send_rep_7_p_6_s_111,"['send', 'rep', '7', 'p', '6', 's', '111']",send,7,6,111,
612,948,1705330935719514200,send_rep_7_p_7_s_00100101100010010110,"['send', 'rep', '7', 'p', '7', 's', '00100101100010010110']",send,7,7,00100101100010010110,
613,949,1705330935790472900,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,7,7,00100101100010010110,153750
614,950,1705330935852475500,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,7,7,00100101100010010110,153750
615,951,1705330935913890200,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,7,7,00100101100010010110,153750
616,952,1705330936452422500,send_rep_7_p_7_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '7', 's', '01000001011001000110000101101101']",send,7,7,01000001011001000110000101101101,
